Pregunta;Dificultad;Respuesta correcta;Respuesta incorrecta 1;Respuesta incorrecta 2;Respuesta incorrecta 3
¿Cuál es la principal función del ordenador BIOS?;Media;Inicializar y probar el hardware del sistema al arrancar;Comprensión de datos;Enrutamiento de tráfico de red;Gestión de bases de datos
¿Qué describe mejor un 'dato mutable'?;Media;Un dato que puede ser modificado;Un dato almacenado en la nube;Un dato seguro contra el acceso no autorizado;Un dato transmitido por correo electrónico
¿Cuál es el término para una forma de software malicioso encubierto diseñada para bloquear el acceso a un sistema informático hasta que se pague un rescate?;Media;Ransomware;Malware;Spyware;Worm
¿Qué es 'Big Data'?;Media;Grandes conjuntos de datos que pueden ser analizados para revelar patrones y tendencias;Una gran base de datos relacional;Un término para el almacenamiento de datos en la nube;Un formato de archivo de datos especializado
¿Qué tecnología se utiliza para crear máquinas virtuales?;Media;Hypervisor;Docker;VLAN;RAID
¿Qué indica un código de estado HTTP 301?;Media;Movido permanentemente (redirección);OK (solicitud exitosa);No encontrado;Prohibido
¿Cuál es la diferencia principal entre la memoria RAM y el disco duro en una computadora?;Media;RAM es volátil mientras que el disco duro es no volátil;El disco duro es más rápido que la RAM;La RAM es para almacenamiento a largo plazo;El disco duro es menos costoso por GB
¿Qué es un algoritmo de hash criptográfico popularmente utilizado?;Media;SHA-256;Bubble-sort;Quick-sort;Round-robin
¿Qué término se usa para el software que ayuda a los desarrolladores a probar o usar su código en condiciones específicas de sistema operativo o hardware sin necesidad de múltiples máquinas físicas?;Media;Máquina virtual;Compilador cruzado;Intérprete;Sandbox
¿Qué es JSONP y para qué se utiliza?;Media;JSON con Padding, utilizado para solicitudes de dominio cruzado;Método de programación en JSON;Protocolo de encriptación basado en JSON;Formato JSON para impresión
¿Qué modelo de datos utiliza Cassandra?;Media;Modelo de base de datos de columnas anchas;Modelo de base de datos relacional;Modelo de base de datos de documentos;Modelo de base de datos de grafo
¿Qué lenguaje de programación fue creado por Microsoft y posee una sintaxis similar a C++?;Media;C#;Java;F#;Visual Basic .NET
¿Qué significa ACID en el contexto de las transacciones de bases de datos?;Media;Atomicity, Consistency, Isolation, Durability;Accuracy, Completeness, Integrity, Dependability;Asynchronous, Concurrent, Indexed, Data-link;Access, Code, Identity, Decryption
¿Qué tecnología web permite a los navegadores almacenar pares clave-valor dentro del navegador del cliente?;Media;Web Storage;Cookies;Web Sockets;Session
¿Cuál es la extensión de archivo predeterminada para un archivo de hoja de estilo en cascada (CSS)?;Media;.css;.cst;.ssc;.cs
¿Qué es un servidor proxy y para qué es comúnmente utilizado?;Media;Un intermediario entre el usuario e Internet utilizado para anonimato y seguridad;Un servidor que acelera la conexión a Internet;Un servidor especializado en procesamiento de datos;Un servidor que conecta una intranet con Internet
¿Qué lenguaje de programación es conocido por su uso en la ciencia de datos y análisis estadístico?;Media;R;C++;Java;PHP
¿Qué es una interfaz de línea de comandos?;Media;CLI;GUI;API;IDE
¿Qué describe el término 'Internet de Banda Ancha'?;Media;Conexión rápida a Internet;Tecnología de cableado estructurado;Tecnología de Internet móvil;Nuevo protocolo de comunicaciones
¿Qué es un applet de Java?;Media;Pequeña aplicación Java que se ejecuta en un navegador;Técnica de programación en Java;Sistema operativo basado en Java;Dispositivo móvil que ejecuta Java
¿Qué es el 'firmware'?;Media;Software integrado dentro del hardware;Marca de computadoras;Método de transferencia de archivos;Nueva versión de un software
¿Qué representa un código de respuesta HTTP 403?;Media;Prohibido;OK;Movido permanentemente;No encontrado
¿Para qué se usa principalmente el lenguaje de marcado Markdown?;Media;Formateo de texto en plataformas que soportan texto plano;Programación de aplicaciones web;Creación de bases de datos complejas;Diseño gráfico
¿Qué paradigma de desarrollo de software intenta reducir los tiempos de entrega mediante la entrega iterativa y colaborativa de productos?;Media;Agile;Waterfall;Spiral;V-Model
¿Cuál es el nombre del proceso que transforma el código fuente en código ejecutable por la máquina?;Media;Compilación;Interpretación;Transpilación;Tokenización
¿Qué herramienta de gestión de proyectos y seguimiento de problemas es comúnmente utilizada en entornos de desarrollo de software?;Media;JIRA;Asana;Trello;Monday
¿Qué significa SQL?;Media;Structured Query Language;Simple Query Language;Standard Query Language;Sequential Query Language
¿Qué tecnología se utiliza para crear un registro inmutable de transacciones que se puede extender pero no alterar o borrar?;Media;Blockchain;Cloud Storage;Database Mirroring;RAID
¿Cuál es el propósito de un Captcha en un sitio web?;Media;Diferenciar entre los usuarios humanos y los bots automatizados;Mejorar la velocidad del sitio web;Recopilar datos de usuario;Proporcionar publicidad dirigida
¿Qué es un IDE en el contexto de la programación?;Media;Integrated Development Environment;Independent Driver Equipment;Intelligent Document Exchange;Interactive Design Engine
¿Qué lenguaje de programación se utiliza principalmente en la ciencia de los datos y la inteligencia artificial?;Media;Python;C#;JavaScript;HTML
¿Qué es un 'commit' en el manejo de sistemas de control de versiones?;Media;Registro de un conjunto de cambios en el repositorio;Envío de un mensaje de correo electrónico;Capacitación en gestión de proyectos;Finalización de una tarea de programación
¿Qué es Wi-Fi?;Media;Un estándar inalámbrico para redes de área local;Un protocolo para la transferencia segura de archivos en la web;Un sistema de navegación por satélite;Un tipo de malvado en informática
¿Qué es un 'payload' en el contexto de la seguridad informática?;Media;Datos enviados a través de una red que es malintencionado;El peso que una infraestructura de red puede manejar;El rendimiento de un disco duro;La memoria usada por un proceso
¿Qué sistema operativo es conocido por su kernel libre y código abierto?;Media;Linux;macOS;Windows;iOS
¿Qué es la minería de datos?;Media;Proceso de descubrir patrones en grandes conjuntos de datos;Creación de visualizaciones de datos;Sincronización de datos entre dispositivos;Transformación de datos en bases de datos
¿Qué lenguaje de programación es ampliamente considerado como el estándar para el desarrollo de aplicaciones Android?;Media;Kotlin;Ruby;Swift;C++
¿Cómo se llama la máquina que realiza funciones lógicas y aritméticas en un ordenador y se considera el 'cerebro' del sistema?;Media;CPU;GPU;ALU;PSU
¿Qué es un algoritmo de clasificación común que es eficaz para listas grandes?;Media;Merge Sort;Bubble Sort;Selection Sort;Insertion Sort
¿Cómo se llama el proceso de diseño que enfatiza una participación extensiva del usuario en el ciclo rápido de diseño y prototipado?;Media;Design Thinking;Adaptive Design;Responsive Design;Agile Development
¿Qué tipo de licencia de software permite a los usuarios estudiar, cambiar y distribuir el software a cualquier persona y para cualquier propósito?;Media;Open Source License;Commercial License;Private License;End-User License Agreement
¿Qué protocolo se utiliza para cifrar y enviar datos de manera segura a través de Internet?;Media;TLS;FTP;SNMP;SMTP
¿Qué es un 'branch' en un sistema de control de versiones?;Media;Una copia del código que diverge del código base principal;Una nueva versión de una aplicación;Un error en el código;Una característica de un lenguaje de programación
¿Qué es SQLite?;Media;Un sistema de gestión de bases de datos relacional ligero;Una herramienta para automatizar scripts;Un lenguaje de programación;Un sistema de archivos de red
¿Cuál es el término utilizado para describir la ocultación de datos dentro de una imagen, audio o video?;Media;Esteganografía;Cifrado;Compresión;Tokenización
¿Qué tecnología se utiliza para verificar la integridad y el origen de los datos con una huella digital única?;Media;Cifrado de clave pública;Antivirus;Firewall;Balanceador de carga
¿Qué framework front-end es conocido por facilitar el diseño de páginas web responsivas y móviles?;Media;Bootstrap;Foundation;Semantic UI;Materialize
¿Qué hace el comando 'sudo' en sistemas Unix/Linux?;Media;Ejecuta comandos con privilegios de superusuario;Cambia el directorio actual;Lista los procesos en ejecución;Edita archivos de texto
¿Para qué se utiliza la memoria caché L1 en una CPU?;Media;Para almacenamiento temporal de datos y acceso rápido;Para controlar las unidades de I/O;Para manejar interrupciones de software;Para el arranque del sistema
¿Qué lenguaje de programación es conocido por su uso en el desarrollo web en el lado del cliente?;Media;JavaScript;PHP;C#;Java
¿Qué es el Modelo-Vista-Controlador (MVC)?;Media;Patrón de arquitectura de software;Lenguaje de programación web;Protocolo de transferencia de archivos;Sistema de gestión de bases de datos
¿Qué es una clave SSH y para qué se utiliza?;Media;Clave usada para acceso seguro a servidores remotas;Protocolo para la gestión de bases de datos;Sistema de cifrado para archivos personales;Herramienta para desarrollo móvil
¿Qué es el cableado estructurado en una red empresarial?;Media;Sistema estandarizado para cablear una infraestructura de TI;Método de protección de datos en tránsito;Tipo de sistema operativo;Estructura de desarrollo de software
¿Qué es un servidor DNS?;Media;Sistema que traduce nombres de dominio a direcciones IP;Dispositivo que maneja el tráfico de red;Protocolo para cifrado de correo electrónico;Software que optimiza consultas de base de datos
¿Qué significa RAID en el contexto de sistemas de almacenamiento?;Media;Redundant Array of Independent Disks;Random Access and Index Data;Rapid Architecture for Data Integration;Resource Allocation and Internet Division
¿Qué es el protocolo IMAP utilizado en el correo electrónico?;Media;Protocolo para acceder y administrar mensajes en un servidor de correo;Método para encryptar mensajes de correo;Protocolo de red para la transferencia de archivos;Sistema de base de datos para archivar correos
