Pregunta;Dificultad;Respuesta correcta;Respuesta incorrecta 1;Respuesta incorrecta 2;Respuesta incorrecta 3
¿Qué película de superhéroes introdujo a Tom Holland como Spider-Man?;Fácil;Capitán América: Civil War;Spider-Man: Homecoming;Los Vengadores: La era de Ultrón;Spider-Man: De regreso al hogar
¿Qué exitosa serie de películas cuenta con personajes llamados Ron, Hermione y Hagrid?;Fácil;Harry Potter;El Señor de los Anillos;Juegos del hambre;Crepúsculo
¿Cuál es la profesión de Clarice Starling en la película 'El silencio de los inocentes'?;Fácil;Agentes del FBI;Psiquiatra;Policía;Periodista
¿Qué actor interpretó a Spartacus en la película del mismo nombre de 1960?;Fácil;Kirk Douglas;Tony Curtis;Laurence Olivier;Peter Ustinov
¿Qué película tiene por protagonista a una famosa muñeca que cobra vida?;Fácil;Annabelle;Chucky;Dolly Dearest;La semilla del mal
¿Qué famoso actor dio vida al agente secreto Ethan Hunt?;Fácil;Tom Cruise;Daniel Craig;Liam Neeson;Keanu Reeves
¿Quién interpretó a la versión joven de la Bruja del Oeste en 'Oz, un mundo de fantasía'?;Fácil;Mila Kunis;Michelle Williams;Rachel Weisz;Anne Hathaway
¿En qué película Will Ferrell y Mark Wahlberg interpretan a dos policías de Nueva York?;Fácil;Los otros dos;La gran familia;Stuber;Ride Along
¿Qué actor encarna al Dr. Stephen Strange en el Universo Cinematográfico de Marvel?;Fácil;Benedict Cumberbatch;Chiwetel Ejiofor;Mads Mikkelsen;Jon Hamm
¿Qué película es conocida por la famosa escena de la ducha con música aterradora?;Fácil;Psicosis;El resplandor;El exorcista;Halloween
¿Qué película de animación cuenta con un personaje llamado Hopper como el villano principal?;Fácil;Bichos;Toy Story;Antz;Hormigaz
¿Quién es el director de la película 'The Grand Budapest Hotel'?;Fácil;Wes Anderson;Quentin Tarantino;Steven Spielberg;Coen Brothers
¿Qué actor interpretó a Han Solo en 'Solo: A Star Wars Story'?;Fácil;Alden Ehrenreich;Harrison Ford;Donald Glover;Mark Hamill
¿Qué película gira en torno a un periódico llamando 'The Washington Post' y la publicación de los Papeles del Pentágono?;Fácil;Los archivos del Pentágono;ARGO;Todos los hombres del presidente;Spotlight
¿Qué actor dio voz al genio en la película animada de Disney 'Aladdin' de 1992?;Fácil;Robin Williams;Dan Castellaneta;Will Smith;Jim Carrey
¿En qué película Julia Roberts interpreta a una actriz famosa que se enamora de un librero?;Fácil;Notting Hill;Pretty Woman;Runaway Bride;My Best Friend's Wedding
¿Qué película de Alfred Hitchcock es reconocida por la escena del avión rociador persiguiendo al protagonista en un campo abierto?;Fácil;Con la muerte en los talones;Psicosis;Los Pájaros;Vértigo
¿Qué actor interpretó al mutante Wolverine en la serie de películas 'X-Men'?;Fácil;Hugh Jackman;Liev Schreiber;Patrick Stewart;James McAvoy
¿Qué película de ciencia ficción de 1986 presenta a Sigourney Weaver luchando contra extraterrestres?;Fácil;Aliens: El regreso;Blade Runner;Dune;Star Trek II: La ira de Khan
¿Qué actriz interpreta a Mystique en las películas de 'X-Men' comenzando con 'X-Men: Primera Generación'?;Fácil;Jennifer Lawrence;Rebecca Romijn;Halle Berry;Anna Paquin
¿Qué actor icónico interpretó al personaje de Rick Blaine en 'Casablanca'?;Fácil;Humphrey Bogart;Clark Gable;James Cagney;Spencer Tracy
¿Quién es el director de la trilogía de 'El Caballero de la Noche'?;Fácil;Christopher Nolan;Tim Burton;Joel Schumacher;Zack Snyder
¿En qué película de Will Smith lucha contra extraterrestres en un intento de salvar la Tierra?;Fácil;Día de la Independencia;Hombres de Negro;Yo, Robot;After Earth
¿Cuál es el nombre del dragón en 'Mulán', la película animada de Disney?;Fácil;Mushu;Smaug;Falkor;Toothless
¿Qué comediante actuó como el personaje principal en la película 'Mrs. Doubtfire'?;Fácil;Robin Williams;Eddie Murphy;Jim Carrey;Adam Sandler
¿Qué actriz interpretó a Elizabeth Bennet en la adaptación cinematográfica de 2005 de 'Orgullo y Prejuicio'?;Fácil;Keira Knightley;Jennifer Ehle;Natalie Portman;Emma Watson
¿Cuál es el nombre del monstruo de la película de Guillermo del Toro de 2006 'El laberinto del fauno'?;Fácil;Fauno;Cyclope;Minotauro;Kraken
¿Quién interpretó al joker en la película 'Suicide Squad' de 2016?;Fácil;Jared Leto;Heath Ledger;Joaquin Phoenix;Jack Nicholson
¿Qué película de terror clásico fue dirigida por William Friedkin y adaptada por William Peter Blatty?;Fácil;El exorcista;La profecía;Poltergeist;La noche del demonio
¿En qué película famosa se escucha: 'Dibuja como a una de tus chicas francesas'?;Fácil;Titanic;Amelie;Moulin Rouge;Medianoche en París
¿Cuál es el nombre del cazafantasmas interpretado por Dan Aykroyd?;Fácil;Ray Stantz;Peter Venkman;Egon Spengler;Winston Zeddemore
¿Qué película de Disney presenta a una princesa con la habilidad mágica de controlar el hielo y la nieve?;Fácil;Frozen;La Bella Durmiente;Enredados;Brave
¿Qué actor interpretó a Tony Montana en la película 'Scarface'?;Fácil;Al Pacino;Robert De Niro;Andy García;Ray Liotta
¿En qué película futurista Tom Cruise interpreta a un oficial de policía que arresta a criminales antes de que cometan sus delitos?;Fácil;Minority Report;Oblivion;Edge of Tomorrow;Colateral
¿Qué actor es famoso por su papel como Jack Torrance en 'El Resplandor'?;Fácil;Jack Nicholson;Robert De Niro;Al Pacino;Dustin Hoffman
¿Qué película cuenta la historia de un naufragio en el que sólo sobrevive un joven indio llamado Pi?;Fácil;La vida de Pi;Cast Away;Titanic;All Is Lost
¿Qué actriz interpretó a la protagonista en 'La chica danesa'?;Fácil;Eddie Redmayne;Alicia Vikander;Amber Heard;Rachel McAdams
¿Quién dirigió la película de suspense 'Cisne negro'?;Fácil;Darren Aronofsky;Christopher Nolan;David Fincher;Wes Anderson
¿Qué famoso bailarín de claqué protagonizó 'Cantando bajo la lluvia'?;Fácil;Gene Kelly;Fred Astaire;Bill Bojangles Robinson;Gregory Hines
¿Qué película de ciencia ficción de culto de los años 80 es conocida por sus motocicletas de luz?;Fácil;TRON;Blade Runner;Mad Max;El corredor del laberinto
¿Qué actriz interpretó a Kat Stratford en la película '10 cosas que odio de ti'?;Fácil;Julia Stiles;Larisa Oleynik;Heath Ledger;Joseph Gordon-Levitt
¿Qué actor interpretó a Neo en la serie de películas 'The Matrix'?;Fácil;Keanu Reeves;Lawrence Fishburne;Hugo Weaving;Joe Pantoliano
¿Qué actor protagonizó 'El Show de Truman'?;Fácil;Jim Carrey;Ed Harris;Tom Hanks;Robin Williams
¿Cuál es el nombre del elfo doméstico que sirve a la familia Malfoy en Harry Potter?;Fácil;Dobby;Kreacher;Winky;Hedwig
¿Qué película presenta a un grupo de amigos que se embarcan en un viaje para encontrar el cuerpo de un niño muerto?;Fácil;Cuenta conmigo;Los Goonies;ET;Stand by Me
¿Qué película de terror de John Carpenter de 1982 trata sobre un parásito extraterrestre en la Antártida?;Fácil;La cosa;Halloween;Escape de Nueva York;El príncipe de las tinieblas
¿Qué actriz interpretó a la villana Cruella de Vil en la adaptación de acción en vivo de '101 dálmatas'?;Fácil;Glenn Close;Meryl Streep;Angelina Jolie;Emma Stone
¿Cuál es el nombre del personaje que interpreta Brad Pitt en 'Fight Club'?;Fácil;Tyler Durden;El Narrador;Robert Paulson;Marla Singer
¿En qué película futurista Bruce Willis viaja en el tiempo para prevenir la propagación de un virus mortal?;Fácil;12 monos;Looper;El quinto elemento;Duro de matar
¿Qué película de animación cuenta la historia de una familia de superhéroes que tratan de vivir una vida normal?;Fácil;Los Increíbles;Big Hero 6;Megamind;Hotel Transilvania
¿Qué película de terror de 1973 sobre la posesión demoníaca fue dirigida por William Friedkin?;Fácil;El exorcista;La profecía;El resplandor;Rosemary's Baby
¿Qué actriz interpretó a Rose en la película 'Bajo la misma estrella'?;Fácil;Shailene Woodley;Jennifer Lawrence;Emma Stone;Anne Hathaway
¿Quién interpretó a la joven Jedi Rey en la secuela de la trilogía de 'Star Wars'?;Fácil;Daisy Ridley;Natalie Portman;Keira Knightley;Felicity Jones
¿En qué película de animación un cowboy y un astronauta se convierten en amigos?;Fácil;Toy Story;Planet 51;Los Croods;Monsters vs. Aliens
¿Qué actor da vida al personaje de High Sparrow en 'Game of Thrones' y a Jasper en 'Los juegos del hambre'?;Fácil;Jonathan Pryce;Philip Seymour Hoffman;Donald Sutherland;Julian Glover
¿Qué película presenta a un león, un espantapájaros y un hombre de hojalata como los acompañantes del personaje principal en una tierra mágica?;Fácil;El Mago de Oz;Las crónicas de Narnia;Alice en el país de las maravillas;El laberinto del fauno
¿Qué actor interpretó al fiscal del distrito Harvey Dent en 'The Dark Knight'?;Fácil;Aaron Eckhart;Jake Gyllenhaal;Matt Damon;Jude Law
¿Qué película de acción presenta un escape de Nueva York en un futuro distópico?;Fácil;Escape de Nueva York;Blade Runner;Mad Max;El guerrero del camino
¿Qué actriz ganó un Oscar por interpretar a una reina en la película 'La favorita'?;Fácil;Olivia Colman;Emma Stone;Rachel Weisz;Margot Robbie
¿Qué película dirigida por James Cameron presenta una sociedad alienígena en la luna de Pandora?;Fácil;Avatar;Abyss;Aliens;Terminator 2
