Pregunta;Dificultad;Respuesta correcta;Respuesta incorrecta 1;Respuesta incorrecta 2;Respuesta incorrecta 3
¿En qué serie de videojuegos puedes usar la arma 'BFG'?;Fácil;Doom;Quake;Halo;Gears of War
¿Qué videojuego de disparos se hizo famoso por su narrativa y el uso de plásmidos en un entorno subacuático distópico?;Fácil;BioShock;Metro 2033;S.T.A.L.K.E.R.;AquaNox
¿Qué serie de videojuegos de peleas presenta personajes invitados como Sonic, Solid Snake y Cloud Strife?;Fácil;Super Smash Bros.;Tekken;Mortal Kombat;Street Fighter
¿Cómo se llama la moneda utilizada en los juegos de 'Animal Crossing'?;Fácil;Bayas;Gil;Zenny;Rupees
¿Qué término se usa en los videojuegos para designar un jugador con un nivel de poder extremadamente alto?;Fácil;Overpowered (OP);Underleveled;Speedrunner;Noob
¿Qué videojuego de rol de mundo abierto permite a los jugadores unirse a una facción llamada los 'Stormcloaks'?;Fácil;The Elder Scrolls V: Skyrim;Dragon Age: Inquisition;The Witcher 3: Wild Hunt;Dark Souls
¿Cuál es el nombre del personaje principal femenino en la serie de videojuegos 'Metroid'?;Fácil;Samus Aran;Lara Croft;Aloy;Faith Connors
¿Qué popular videojuego de construcción permite a los jugadores manipular un mundo de bloques en 3D?;Fácil;Minecraft;Roblox;Terraria;Lego Worlds
¿Qué juego popular se enfoca en la captura de puntos de control y el empuje de una carga útil?;Fácil;Overwatch;Team Fortress 2;Rainbow Six Siege;Valorant
¿Cuál es el nombre de la fuente de poder que busca Link en 'The Legend of Zelda: Breath of the Wild'?;Fácil;La Trifuerza;El Anillo Único;El Power Suit;El Omni-Tricks
¿En qué videojuego manejas una nave espacial llamada 'Normandy'?;Fácil;Mass Effect;Halo;Dead Space;Star Citizen
¿Cuál es el nombre de la raza alienígena enemiga principal en el videojuego 'Halo'?;Fácil;El Covenant;Los Klingon;Los Reapers;Los Terran
¿Qué juego de pelea incluye a Ryu y Chun-Li como algunos de sus personajes jugables?;Fácil;Street Fighter;Mortal Kombat;Tekken;Soulcalibur
¿Qué juego post-apocalíptico es conocido por su líneas como 'War, war never changes' y 'Welcome to the Wasteland'?;Fácil;Fallout;Bioshock;Metro 2033;Borderlands
¿Cómo se llama la serie de videojuegos en la que los jugadores luchan contra el loco Dr. Neo Cortex?;Fácil;Crash Bandicoot;Ratchet & Clank;Spyro the Dragon;Jak and Daxter
¿Qué videojuego de acción-aventura disfraza las pantallas de carga como paseos en elevador para mantener la inmersión?;Fácil;Mass Effect;God of War;Deus Ex;Uncharted
¿Qué clásico videojuego de arcade consiste en destruir una formación de alienígenas con una nave espacial estacionaria?;Fácil;Space Invaders;Asteroids;Galaga;Centipede
¿Cómo se llama la ciudad principal en la que se desarrolla el juego 'Grand Theft Auto: San Andreas'?;Fácil;Los Santos;Liberty City;Vice City;New Venturas
¿Qué planta se utiliza para derrotar a los fantasmas en 'Luigi's Mansion'?;Fácil;Aspiradora;Lanzaagua;Rayo de Sol;Espada de Plata
¿En qué videojuego de lucha puedes elegir pelear como Sub-Zero o Scorpion?;Fácil;Mortal Kombat;Street Fighter;Killer Instinct;Soulcalibur
¿Qué videojuego de puzzle involucra intercambiar y alinear bloques de colores llamados Puyos?;Fácil;Puyo Puyo;Tetris;Candy Crush Saga;Bejeweled
¿Qué elemento de juego en 'The Legend of Zelda' es conocido por ser la clave para resolver muchos de los rompecabezas en las mazmorras?;Fácil;Bloques y interruptores;Trampolines;Vehículos;Elixires mágicos
¿Cuál es el nombre del protagonista del videojuego 'God of War'?;Fácil;Kratos;Atreus;Zeus;Ares
¿Qué juego te permite enfrentarte a otros jugadores en arenas de batalla en línea, a menudo referido como MOBA?;Fácil;League of Legends;World of Warcraft;EVE Online;Guild Wars
¿Qué videojuego te invita a formar parte de una familia del crimen en una representación ficticia de Nueva York?;Fácil;Mafia;The Godfather;Saints Row;Yakuza
¿Qué accesorio de realidad virtual lanzó Sony para la PlayStation 4?;Fácil;PlayStation VR;Oculus Rift;HTC Vive;Samsung Gear VR
¿Cuál es el nombre del fontanero verde y hermano de Mario?;Fácil;Luigi;Wario;Yoshi;Peach
¿Qué juego de cartas coleccionables en línea es desarrollado por Blizzard Entertainment?;Fácil;Hearthstone;Magic: The Gathering Arena;Gwent;Artifact
¿Cómo se llama la espada legendaria que Link utiliza en muchos de los juegos de 'The Legend of Zelda'?;Fácil;Master Sword;Excalibur;Lightsaber;Frostmourne
¿Cuál es el nombre de la organización antagonista principal en la serie de 'Half-Life'?;Fácil;La Corporación Black Mesa;Shinra Electric Power Company;Hyperion Corporation;Umbrella Corporation
¿Qué videojuego te permite luchar como caballeros, vikingos o samuráis?;Fácil;For Honor;Chivalry: Medieval Warfare;Mount & Blade;Dynasty Warriors
¿En qué videojuego puedes construir tus propias montañas rusas y parques temáticos?;Fácil;RollerCoaster Tycoon;SimCity;Planet Coaster;Theme Hospital
¿Qué dispositivo portátil de Nintendo tenía dos pantallas, una de las cuales era táctil?;Fácil;Nintendo DS;Game Boy Advance;PlayStation Vita;Nintendo Switch
¿Cuál es la clase de personaje curandero en 'Overwatch' que usa la frase 'Héroes nunca mueren'?;Fácil;Mercy;Ana;Moira;Brigitte
¿Qué clásico videojuego de combate de naves tenía la instrucción 'Defiende la Atalaya Lylat contra el Imperio de Andross'?;Fácil;Star Fox;Wing Commander;Galaxy on Fire;Elite Dangerous
¿Qué criatura fantástica es Finn en el videojuego 'Adventure Time'?;Fácil;Un humano;Un elfo;Un ogro;Un troll
¿Cuál es el nombre del personaje en 'Final Fantasy VII' que usa una espada llamada 'Buster Sword'?;Fácil;Cloud Strife;Tidus;Squall Leonhart;Zidane Tribal
¿Qué videojuego te permite cazar monstruos gigantes y recolectar materiales de ellos para hacer equipo?;Fácil;Monster Hunter;Dauntless;God Eater;Toukiden
¿Cómo se llama el planeta en el que transcurre la mayor parte de la acción en 'Borderlands'?;Fácil;Pandora;Sera;Noveria;E.D.N. III
¿En qué videojuego de peleas puedes usar una espada llamada 'Soul Calibur'?;Fácil;Soulcalibur;Final Fantasy;The Witcher;Kingdom Hearts
¿Qué famoso juego de fútbol con coches es desarrollado por Psyonix?;Fácil;Rocket League;FIFA Street;Need for Speed;Gran Turismo
¿Cuál es el nombre del mundo abierto basado en bloques de Lego que se puede explorar en 'LEGO Worlds'?;Fácil;LEGO Worlds;Minecraft;Roblox;Terraria
¿Cómo se llama la especie a la que pertenecen Luigi y Mario?;Fácil;Humanos;Plomeros;Koopas;Toads
¿Qué videojuego de sigilo te permite jugar como un asesino llamado Corvo Attano?;Fácil;Dishonored;Assassin's Creed;Hitman;Thief
¿En qué clásico videojuego de estrategia en tiempo real puedes recolectar Vespene Gas?;Fácil;StarCraft;Age of Empires;Command & Conquer;Warcraft
¿Qué videojuego se llama a sí mismo un 'shooter looter' donde los jugadores pueden explorar y buscar tesoros en un mundo pandémico?;Fácil;Borderlands;Destiny;The Division;Warframe
¿Qué personaje es conocido como 'El Cazador de Demonios' en la serie 'Devil May Cry'?;Fácil;Dante;Leon;Ryu;Nero
¿Cuál es la premisa del videojuego 'Among Us'?;Fácil;Descubrir al impostor;Construir una fortaleza;Ganar carreras;Derrotar dragones
¿En qué juego de cartas en línea puedes encontrarte con personajes de la serie 'Warcraft'?;Fácil;Hearthstone;Magic: The Gathering Arena;Yu-Gi-Oh! Duel Links;Gwent
¿Qué videojuego popular lanzado en 2004 lleva a los jugadores a la tierra de Azeroth?;Fácil;World of Warcraft;EverQuest;RuneScape;Guild Wars
¿Cómo se llama el enemigo principal en el primer 'Resident Evil'?;Fácil;Albert Wesker;Nemesis;Lord Saddler;Jack Krauser
¿Qué videojuego de plataformas consiste en recolectar bandicoot frutas y evitar obstáculos?;Fácil;Crash Bandicoot;Donkey Kong;Banjo-Kazooie;Spyro the Dragon
¿En qué videojuego de carreras puedes derrapar para obtener turbos mientras compites en múltiples pistas ambientadas en un universo de fantasía?;Fácil;Mario Kart;Gran Turismo;Forza Horizon;Project CARS
¿Qué videojuego utiliza el 'V.A.T.S.' para ayudar en el combate y la puntería?;Fácil;Fallout;Bioshock;Halo;Mass Effect
¿Qué serie de juegos de aventura y puzles presenta a una luchadora arqueóloga llamada Lara Croft?;Fácil;Tomb Raider;Uncharted;Indiana Jones;Metroid
¿Cómo se llama el amigo dinosaurio verde de Mario en la serie 'Super Mario'?;Fácil;Yoshi;Koopa;Bowser;Donkey Kong
