Pregunta;Dificultad;Respuesta correcta;Respuesta incorrecta 1;Respuesta incorrecta 2;Respuesta incorrecta 3
¿Qué proceso vital realizan los peces para obtener oxígeno del agua?;Fácil;Respiración branquial;Fotosíntesis;Respiración pulmonar;Respiración cutánea
¿Qué ave es conocida por replicar el sonido de su entorno, incluidos otros pájaros y máquinas?;Fácil;Lira;Papagayo;Cisne;Mirlo
¿Qué parte de la planta es típicamente responsable de absorber agua y nutrientes del suelo?;Fácil;Raíces;Hojas;Tallos;Flores
¿Qué es la diáspora en el ciclo de vida de las plantas?;Fácil;Dispersión de semillas;Fotosíntesis;Germinación;Polinización
¿Cuál es la capa de la Tierra que está inmediatamente por encima de la corteza y está compuesta por silicato de magnesio y hierro?;Fácil;Manto;Núcleo;Litosfera;Astenosfera
¿Qué grupo de aves tiene la característica única de pico en forma de cuchara?;Fácil;Espátulas;Águilas;Cisnes;Cuervos
¿Cómo se llama la estructura de madera que protege la semilla de un árbol?;Fácil;Recubrimiento de semillas;Fruto;Cotiledón;Endospermo
¿Qué molusco es conocido por su concha en espiral y su cuerpo blando?;Fácil;Caracol;Pulpo;Cangrejo;Estrella de mar
¿Qué tipo de planta se enrosca y sube por estructuras y otras plantas?;Fácil;Trepadora;Árbol;Arbusto;Helecho
¿Cuál es el proceso utilizado por las plantas para extraer dióxido de carbono del aire?;Fácil;Fotosíntesis;Transpiración;Respiración;Digestión
¿Qué nombre reciben los animales que son activos durante el día?;Fácil;Diurnos;Nocturnos;Crepusculares;Catemerales
¿Qué tipo de ecosistema se caracteriza por tener una capa permanente de hielo subterráneo?;Fácil;Permafrost;Bosque tropical;Desierto;Pradera
¿Qué nombre recibe el área donde un río desemboca en el mar, formando un depósito de sedimentos?;Fácil;Delta;Estuario;Cauce;Península
¿Qué clase de ecosistema es un pantano?;Fácil;Humedal;Desierto;Montaña;Sabana
¿Qué nombre reciben las células vegetales que crean estructuras rígidas con materiales duros como la lignina?;Fácil;Esclerénquima;Parénquima;Colénquima;Xilema
¿Qué término describe a los animales que pueden vivir en tierra y en agua?;Fácil;Anfibios;Acuáticos;Terrestres;Aéreos
¿Qué especie de planta se reconoce por sus flores amarillas y su tendencia a crecer rápidamente en campos y jardines?;Fácil;Diente de león;Petunia;Margarita;Geranio
¿Cómo se llama la etapa de desarrollo por la que pasan las ranas, desde huevo hasta adulto?;Fácil;Metamorfosis;Metástasis;Migración;Mutación
¿Qué tipo de ave migra desde el Ártico hasta la Antártida y viceversa cada año?;Fácil;Charrán ártico;Flamenco;Cigüeña;Gaviota
¿Cuál es el término que designa a un organismo que fabrica su propio alimento a partir de fuentes inorgánicas, principalmente con luz solar?;Fácil;Autótrofo;Heterótrofo;Decompositor;Parásito
¿Qué animal posee un marsupio en el cual lleva a sus crías hasta que son capaces de sobrevivir por sí mismas?;Fácil;Canguro;Delfín;Elefante;Oso polar
¿Qué tipo de planta forma el ecosistema del manglar?;Fácil;Mangles;Pinos;Eucaliptos;Bambúes
¿Cuál es un ejemplo de un animal que usa la bioluminiscencia para atraer a sus presas o parejas?;Fácil;Luciérnaga;Mariposa;Halcón;Paloma
¿Qué nombre recibe la característica topográfica formada por la acumulación de hielo y su lento movimiento a través del paisaje?;Fácil;Glaciar;Montaña;Valle;Volcán
¿Cuál es la unidad estructural y funcional de todos los organismos vivos conocidos?;Fácil;Célula;Átomo;Molécula;Orgánulo
¿Qué tipo de animal es un elefante?;Fácil;Mamífero;Reptil;Anfibio;Ave
¿De qué se alimentan típicamente los lobos?;Fácil;Carnívoros;Herbívoros;Omnívoros;Detritívoros
