Pregunta;Dificultad;Respuesta correcta;Respuesta incorrecta 1;Respuesta incorrecta 2;Respuesta incorrecta 3
¿Qué característica es típica de los mamíferos?;Media;Pelo;Plumas;Escamas;Caparazón
¿Qué proceso natural es responsable de la formación de los valles glaciares?;Media;Glaciación;Volcanismo;Erosión eólica;Sedimentación fluvial
¿Cuál es el término para la parte superior de un árbol o conjunto de árboles, donde se captura la mayoría de la luz solar?;Media;Copas;Tronco;Raíces;Sotobosque
¿Cómo se llama la práctica de cultivar plantas en agua rica en nutrientes sin usar suelo?;Media;Hidroponía;Aeroponía;Acuaponía;Geoponía
¿Qué tipo de animal es un caballito de mar?;Media;Pez;Crustáceo;Cefalópodo;Equinodermo
¿Qué tipo de planta tropical es conocida por sus frutas largas y amarillas?;Media;Plátano;Piña;Coco;Papaya
¿Cuál es el proceso por el cual las aves remplazan sus plumas?;Media;Mudanza;Desove;Nidificación;Hibernación
¿Qué mamífero es conocido por su capacidad de colgar boca abajo en los árboles?;Media;Perezoso;Mono;Mapache;Koala
¿Cómo se llama a la mayoría de las plantas que presentan un sistema de raíz principal o pivotante?;Media;Dicotiledóneas;Monocotiledóneas;Gimnospermas;Algas
¿Qué animal terrestre es conocido por su joroba y su capacidad de atravesar largas distancias en desiertos?;Media;Camello;Buffalo;Manatí;Canguro
¿Qué tipo de roca se forma a partir del enfriamiento rápido de la lava en la superficie de la Tierra?;Media;Ígnea extrusiva;Ígnea intrusiva;Sedimentaria;Metamórfica
¿Cuáles son las regiones más frías del planeta situadas en los extremos norte y sur?;Media;Polares;Tropicales;Templadas;Ecuatoriales
¿Qué fenómeno produce que algunos animales tengan una actividad reducida durante el invierno?;Media;Hibernación;Migración;Estivación;Diapausa
¿Qué tipo de hábitat es un humedal caracterizado por árboles que pueden tolerar la inundación permanente o estacional?;Media;Pantano;Ciénaga;Turbera;Estanque
¿Cuál es el grupo taxonómico de seres vivos que constituyen la vida vegetal?;Media;Flora;Fauna;Microbiota;Micotina
¿Qué insecto es conocido por su fase larval acuática y su transformación en una libélula?;Media;Ninfa;Oruga;Gusano;Pupa
¿Qué planta es conocida por tener una flor que solo se abre por la noche y se cierra al amanecer?;Media;Flor de luna;Girasol;Rosa;Orquídea
¿Cuál es el fenómeno que causa la formación de cuevas en regiones de piedra caliza?;Media;Disolución kárstica;Erosión fluvial;Formación volcánica;Compresión tectónica
¿Qué tipo de ave es conocida por su capacidad única de volar hacia atrás?;Media;Colibrí;Cóndor;Papamoscas;Cuervo
¿Qué tipo de roca se forma bajo la presión y el calor extremos dentro de la Tierra?;Media;Metamórfica;Sedimentaria;Ígnea;Granítica
¿Cuál es el principal hábitat de los cactus donde prevalecen las condiciones secas y las temperaturas extremas?;Media;Desierto;Selva;Taiga;Tundra
¿Qué fenómeno ocurre cuando una especie animal o vegetal es llevada a un área donde no es nativa y afecta negativamente los ecosistemas locales?;Media;Invasión biológica;Naturalización;Endemismo;Migración
¿Qué tipo de planta se caracteriza por florecer en respuesta a las variaciones de luz y oscuridad dentro de un período de 24 horas?;Media;Fotoperiódica;Autótrofa;Heterótrofa;Diurna
¿Cuál es el mamífero marino conocido por su larga trompa distintiva?;Media;Narval;Morsa;Delfín;Foca elefante
¿Qué proceso evolutivo describe la formación de nuevas especies?;Media;Especiación;Mutación;Adaptación;Selección natural
